accepted_plant_name_id,taxon_name,taxon_authors,cultivation.lin2019,life.form.integrated,WorldCuP.n.tdwg3,nat.extent,nat.incidence,native.global.tdwg3,planting.China.tdwg3
3225627,Tetrataenium yunnanense,(Franch.) Manden. ex Q.Y.Xiao & X.J.He,no,perennial herb,0,0,0,1,0
2846298,Heritiera angustata,Pierre,yes,woody,0,0,0,4,3
2846318,Heritiera littoralis,Aiton,yes,woody,25,1,1,40,4
2846329,Heritiera parvifolia,Merr.,yes,woody,0,0,0,3,3
98473,Herminium alaschanicum,Maxim.,no,perennial herb,0,0,0,7,0
498517,Platanthera stenochila,"X.H.Jin, Schuit., Raskoti & L.Q.Huang",no,perennial herb,0,0,0,3,0
492005,Platanthera carnosilabris,"(Tang & F.T.Wang) X.H.Jin, Schuit. & W.T.Jin",no,perennial herb,0,0,0,2,0
98487,Herminium chloranthum,Tang & F.T.Wang,no,perennial herb,0,0,0,3,0
98490,Herminium coiloglossum,Schltr.,no,perennial herb,0,0,0,1,0
98496,Herminium ecalcaratum,(Finet) Schltr.,no,perennial herb,0,0,0,1,0
98501,Herminium glossophyllum,Tang & F.T.Wang,no,perennial herb,0,0,0,1,0
98509,Herminium josephi,Rchb.f.,no,perennial herb,0,0,0,5,0
98512,Herminium lanceum,(Thunb. ex Sw.) Vuijk,yes,perennial herb,0,0,0,25,1
98522,Herminium macrophyllum,(D.Don) Dandy,no,perennial herb,0,0,0,6,0
98526,Herminium monorchis,(L.) R.Br.,yes,perennial herb,6,0,0,54,2
98531,Herminium ophioglossoides,Schltr.,no,perennial herb,0,0,0,2,0
526383,Platanthera orbicularis,"(Hook.f.) X.H.Jin, Schuit. & Raskoti",no,perennial herb,0,0,0,4,0
98536,Herminium quinquelobum,King & Pantl.,no,perennial herb,0,0,0,4,0
98539,Herminium singulum,Tang & F.T.Wang,no,perennial herb,0,0,0,1,0
98541,Herminium souliei,(Finet) Rolfe,no,perennial herb,0,0,0,4,0
98553,Herminium yunnanense,Rolfe,no,perennial herb,0,0,0,1,0
2846846,Hernandia nymphaeifolia,(C.Presl) Kubitzki,yes,woody,12,0,0,55,2
2846900,Herniaria caucasica,Rupr.,no,perennial herb,0,0,0,8,0
2846931,Herniaria glabra,L.,no,perennial herb,24,13,1,55,0
2846994,Herniaria polygama,J.Gay,no,perennial herb,0,1,1,12,0
2847172,Herpetospermum pedunculosum,(Ser.) C.B.Clarke,yes,annual herb,0,0,0,6,1
98574,Herpysma longicaulis,Lindl.,yes,perennial herb,0,0,0,9,1
2847711,Hesperis sibirica,L.,no,perennial herb,3,0,0,22,0
98663,Hetaeria affinis,(Griff.) Seidenf. & Ormerod,yes,perennial herb,0,0,0,8,1
98669,Hetaeria anomala,Lindl.,yes,perennial herb,0,0,0,13,1
98689,Hetaeria finlaysoniana,Seidenf.,yes,perennial herb,0,0,0,6,1
98725,Hetaeria oblongifolia,Blume,no,perennial herb,2,0,0,32,0
248953,Hetaeria youngsayei,Ormerod,no,perennial herb,0,0,0,4,0
3057853,Heteracia szovitsii,Fisch. & C.A.Mey.,no,annual herb,1,0,0,11,0
98781,Heterolamium debile,(Hemsl.) C.Y.Wu,no,perennial herb,0,0,0,3,0
98794,Heteropanax brevipedicellatus,H.L.Li,yes,woody,0,0,0,2,2
98795,Heteropanax chinensis,(Dunn) H.L.Li,yes,woody,1,0,0,3,2
98798,Heteropanax fragrans,(Roxb.) Seem.,yes,woody,5,0,0,15,4
98803,Heteropanax hainanensis,C.B.Shang,no,woody,0,0,0,1,0
98804,Heteropanax nitentifolius,G.Hoo,no,woody,0,0,0,2,0
98806,Heteropanax yunnanensis,G.Hoo,yes,woody,0,0,0,1,1
418712,Heteropogon contortus,(L.) P.Beauv. ex Roem. & Schult.,yes,perennial herb,19,3,1,141,1
418741,Heteropogon melanocarpus,(Elliott) Benth.,no,annual herb,0,1,1,57,0
277986,Heteropolygonatum ginfushanicum,"(F.T.Wang & Tang) M.N.Tamura, S.C.Chen & Turland",no,perennial herb,0,0,0,1,0
277988,Heteropolygonatum pendulum,(Z.G.Liu & X.H.Hu) M.N.Tamura & Ogisu,no,perennial herb,0,0,0,1,0
277989,Heteropolygonatum roseolum,M.N.Tamura & Ogisu,no,perennial herb,1,0,0,1,0
277990,Heteropolygonatum xui,W.K.Bao & M.N.Tamura,no,perennial herb,0,0,0,1,0
493161,Smilax chinensis,(F.T.Wang) P.Li & C.X.Fu,yes,woody,0,0,0,2,1
289280,Smilax gaudichaudiana,Kunth,yes,woody,0,0,0,4,1
288541,Smilax bockii,Warb.,yes,woody,0,0,0,12,2
493162,Smilax longiflora,(K.Y.Guan & Noltie) P.Li & C.X.Fu,no,woody,0,0,0,1,0
493165,Smilax polyandra,(Gagnep.) P.Li & C.X.Fu,yes,woody,0,0,0,4,1
493174,Smilax seisuiensis,(Hayata) P.Li & C.X.Fu,no,woody,0,0,0,5,0
493160,Smilax binchuanensis,P.Li & C.X.Fu,yes,woody,0,0,0,1,1
506432,Heterostemma brownii,Hayata,no,woody,0,0,0,7,0
506439,Heterostemma esquirolii,(H.Lév.) Tsiang,no,woody,0,0,0,3,0
506442,Heterostemma grandiflorum,Costantin,yes,woody,0,0,0,5,1
506454,Heterostemma oblongifolium,Costantin,yes,perennial herb,0,0,0,5,1
506461,Heterostemma siamicum,Craib,yes,woody,1,0,0,4,1
506462,Heterostemma sinicum,Tsiang,no,woody,0,0,0,1,0
506468,Heterostemma tsoongii,Tsiang,no,woody,0,0,0,2,0
506473,Heterostemma wallichii,Wight & Arn.,yes,woody,0,0,0,3,1
480569,Hewittia malabarica,(L.) Suresh,yes,annual herb,5,0,0,56,1
2849031,Heynea trijuga,Roxb. ex Sims,yes,woody,4,0,0,18,3
2849032,Heynea velutina,F.C.How & T.C.Chen,yes,woody,0,0,0,4,1
2849519,Hibiscus aridicola,J.Anthony,yes,woody,0,0,0,1,1
2849548,Hibiscus austroyunnanensis,C.Y.Wu & K.M.Feng,yes,woody,0,0,0,1,1
2915536,Hibiscus fragrans,Roxb.,no,woody,1,0,0,5,0
2679264,Bombycidendron grewiifolium,(Hassk.) Zoll. & Moritzi,yes,woody,2,0,0,6,2
2849959,Hibiscus hamabo,Siebold & Zucc.,yes,woody,11,0,0,4,3
2849996,Hibiscus hispidissimus,Griff.,no,woody,2,0,0,9,0
2850033,Hibiscus indicus,(Burm.f.) Hochr.,yes,woody,4,1,1,3,3
2850076,Hibiscus labordei,H.Lév.,no,woody,0,0,0,2,0
2607435,Hibiscus leviseminus,"M.G.Gilbert, Y.Tang & Dorr",yes,woody,0,0,0,1,1
2850124,Hibiscus lobatus,(Murray) Kuntze,no,annual herb,16,1,1,33,0
2850145,Hibiscus macrophyllus,Roxb. ex Hornem.,yes,woody,11,1,1,11,2
2850294,Hibiscus paramutabilis,L.H.Bailey,yes,woody,10,0,0,1,2
2850520,Hibiscus sinosyriacus,L.H.Bailey,yes,woody,10,0,0,2,4
2850593,Hibiscus surattensis,L.,yes,annual herb,8,4,1,46,1
2850597,Hibiscus syriacus,L.,yes,woody,104,45,1,3,6
2850599,Hibiscus taiwanensis,S.Y.Hu,yes,woody,3,0,0,1,4
2850615,Hibiscus tiliaceus,L.,yes,woody,44,3,1,112,5
2850725,Hibiscus yunnanensis,S.Y.Hu,yes,perennial herb,0,0,0,1,1
3066947,Hieracium korshinskyi,Zahn,no,perennial herb,0,0,0,9,0
3067782,Hieracium morii,Hayata,no,perennial herb,0,0,0,1,0
3069342,Hieracium robustum,Fr.,no,perennial herb,0,0,0,24,0
3070532,Hieracium umbellatum,L.,yes,perennial herb,16,0,0,112,4
3070817,Hieracium virosum,Pall.,no,perennial herb,3,0,0,29,0
3044756,Saussurea abnormis,Lipsch.,no,perennial herb,0,0,0,3,0
3244590,Jurinea auriculata,"(DC.) N.Garcia, Herrando & Susanna",no,perennial herb,1,0,0,4,0
3244575,Jurinea deltoidea,"(DC.) N.Garcia, Herrando & Susanna",yes,perennial herb,1,0,0,14,2
3244596,Jurinea crispa,"(Vaniot) N.Garcia, Herrando & Susanna",no,perennial herb,0,0,0,9,0
3244591,Jurinea peguensis,"(C.B.Clarke) N.Garcia, Herrando & Susanna",no,perennial herb,0,0,0,3,0
3044848,Saussurea qinghaiensis,S.W.Liu & T.N.Ho,no,perennial herb,0,0,0,1,0
3244594,Jurinea yakla,"(C.B.Clarke) N.Garcia, Herrando & Susanna",no,perennial herb,0,0,0,3,0
418965,Himalayacalamus collaris,(T.P.Yi) Ohrnb.,no,woody,0,0,0,2,0
418967,Himalayacalamus falconeri,(Hook.f. ex Munro) Keng f.,no,woody,8,1,1,4,0
99259,Himalrandia lichiangensis,(W.W.Sm.) Tirveng.,no,woody,0,0,0,1,0
3109553,Hippolytia delavayi,(Franch. ex W.W.Sm.) C.Shih,no,perennial herb,0,0,0,1,0
3109554,Hippolytia desmantha,C.Shih,no,perennial herb,0,0,0,1,0
3109562,Hippolytia glomerata,C.Shih,no,perennial herb,0,0,0,1,0
3109565,Hippolytia gossypina,(Hook.f. & Thomson ex C.B.Clarke) C.Shih,no,perennial herb,0,0,0,3,0
3109571,Hippolytia herderi,(Regel & Schmalh.) Poljakov,no,perennial herb,1,0,0,4,0
3109542,Poljakovia kaschgarica,(Krasch.) Grubov & Filatova,no,perennial herb,0,0,0,3,0
3109574,Hippolytia kennedyi,(Dunn) Y.Ling,no,perennial herb,0,0,0,1,0
3109412,Hippolytia senecionis,(Jacquem. ex Besser) Poljakov. ex Tzvelev,no,perennial herb,1,0,0,4,0
3109413,Hippolytia syncalathiformis,C.Shih,no,perennial herb,0,0,0,1,0
3109588,Hippolytia yunnanensis,(Jeffrey) C.Shih,no,perennial herb,0,0,0,1,0
2851546,Hippophae × goniocarpa,Y.S.Lian & al. ex Swenson & Bartish,no,woody,0,0,0,2,0
2851547,Hippophae gyantsensis,(Rousi) Y.S.Lian,no,woody,0,0,0,2,0
2851548,Hippophae litangensis,Y.S.Lian & Xue L.Chen ex Swenson & Bartish,no,woody,0,0,0,1,0
2851553,Hippophae neurocarpa,S.W.Liu & T.N.He,no,woody,0,0,0,3,0
2851556,Hippophae rhamnoides,L.,yes,woody,48,15,1,40,7
2851567,Hippophae salicifolia,D.Don,no,woody,18,0,0,4,0
2851573,Hippophae tibetana,Schltdl.,no,woody,0,0,0,5,0
2851594,Hippuris tetraphylla,L.f.,no,perennial herb,1,0,0,19,0
2851602,Hiptage acuminata,Wall. ex A.Juss.,no,woody,1,0,0,5,0
2851606,Hiptage benghalensis,(L.) Kurz,yes,woody,13,6,1,25,4
2851617,Hiptage candicans,Hook.f.,yes,woody,1,0,0,8,1
2851629,Hiptage fraxinifolia,F.N.Wei,no,woody,0,0,0,1,0
2851636,Hiptage lanceolata,Arènes,no,woody,0,0,0,1,0
2851643,Hiptage luodianensis,S.K.Chen,no,woody,0,0,0,1,0
2851652,Hiptage minor,Dunn,yes,woody,0,0,0,1,1
2851654,Hiptage multiflora,F.N.Wei,no,woody,0,0,0,1,0
2851675,Hiptage tianyangensis,F.N.Wei,no,woody,0,0,0,2,0
2851681,Hiptage yunnanensis,C.C.Huang ex S.K.Chen,no,woody,0,0,0,1,0
2852181,Hodgsonia heteroclita,(Roxb.) Hook.f. & Thomson,no,woody,3,0,0,10,0
99622,Holarrhena pubescens,Wall. ex G.Don,yes,woody,10,0,0,21,2
517503,Stauntonia angustifolia,(Wall.) R.Br. ex Wall.,yes,woody,7,0,0,8,3
517504,Stauntonia brachyandra,(H.N.Qin) Christenh.,no,woody,3,0,0,1,0
517511,Stauntonia chapaensis,(Gagnep.) Christenh.,no,woody,1,0,0,2,0
517514,Stauntonia coriacea,(Diels) Christenh.,yes,woody,14,0,0,3,3
517524,Stauntonia grandiflora,(Réaub.) Christenh.,yes,woody,1,0,0,2,3
517534,Stauntonia latifolia,(Wall.) R.Br. ex Wall.,yes,woody,13,0,0,8,1
517540,Stauntonia medogensis,(H.N.Qin) Christenh.,no,woody,0,0,0,1,0
517549,Stauntonia parviflora,Hemsl.,no,woody,0,0,0,2,0
517551,Stauntonia pterocaulis,(T.Chen & Q.H.Chen) Christenh.,no,woody,0,0,0,1,0
99631,Holcoglossum amesianum,(Rchb.f.) Christenson,yes,perennial herb,4,0,0,8,3
99634,Holcoglossum flavescens,(Schltr.) Z.H.Tsi,yes,perennial herb,1,0,0,4,2
99637,Holcoglossum kimballianum,(Rchb.f.) Garay,yes,perennial herb,8,0,0,5,3
99639,Holcoglossum lingulatum,(Aver.) Aver.,no,perennial herb,0,0,0,3,0
249192,Holcoglossum omeiense,X.H.Jin & S.C.Chen,no,perennial herb,0,0,0,1,0
99640,Holcoglossum quasipinifolium,(Hayata) Schltr.,yes,perennial herb,1,0,0,1,3
99641,Holcoglossum rupestre,(Hand.-Mazz.) Garay,yes,perennial herb,1,0,0,1,2
99643,Holcoglossum sinicum,Christenson,yes,perennial herb,1,0,0,1,1
99644,Holcoglossum subulifolium,(Rchb.f.) Christenson,yes,perennial herb,2,0,0,6,3
99646,Holcoglossum wangii,Christenson,yes,perennial herb,3,0,0,3,2
99677,Holocheila longipedunculata,S.Chow,yes,perennial herb,0,0,0,1,1
3057820,Hololeion maximowiczii,Kitam.,no,perennial herb,1,0,0,9,0
134211,Neottia gaudissartii,Hand.-Mazz.,no,perennial herb,0,0,0,3,0
134305,Neottia smithiana,Schltr.,no,perennial herb,0,0,0,2,0
520453,Cynanchum annularium,(Roxb.) Liede & Khanum,no,woody,2,0,0,12,0
2852528,Holosteum umbellatum,L.,no,annual herb,10,48,1,55,0
99829,Homalanthus fastuosus,(Linden) Fern.-Vill.,yes,woody,0,0,0,2,1
2925174,Homalium cochinchinense,(Lour.) Druce,yes,woody,0,0,0,5,4
2925420,Homalium ceylanicum,(Gardner) Benth.,yes,woody,3,0,0,15,4
2925253,Homalium kainantense,Masam.,no,woody,0,0,0,2,0
2925257,Homalium kwangsiense,F.C.How & W.C.Ko,no,woody,0,0,0,1,0
2925289,Homalium mollissimum,Merr.,yes,woody,0,0,0,2,1
2925324,Homalium paniculiflorum,F.C.How & W.C.Ko,yes,woody,0,0,0,2,1
2925361,Homalium sabiifolium,F.C.How & W.C.Ko,no,woody,0,0,0,1,0
2925380,Homalium stenophyllum,Merr. & Chun,yes,woody,0,0,0,1,2
99903,Homalomena aromatica,(Spreng.) Schott,no,perennial herb,3,0,0,8,0
99959,Homalomena hainanensis,H.Li,no,perennial herb,0,0,0,1,0
99982,Homalomena kelungensis,Hayata,no,perennial herb,0,0,0,1,0
100023,Homalomena occulta,(Lour.) Schott,yes,perennial herb,1,0,0,6,3
370819,Homocodon brevipes,(Hemsl.) D.Y.Hong,no,perennial herb,0,0,0,2,0
370820,Homocodon pedicellatus,D.Y.Hong & L.M.Ma,no,annual herb,0,0,0,1,0
100133,Homonoia riparia,Lour.,yes,woody,2,0,0,25,5
2853132,Hopea chinensis,(Merr.) Hand.-Mazz.,yes,woody,0,0,0,4,4
2853173,Hopea hainanensis,Merr. & Chun,yes,woody,0,0,0,2,4
2853254,Hopea reticulata,Tardieu,yes,woody,0,0,0,2,3
2853321,Horaninovia ulicina,Fisch. & C.A.Mey.,yes,annual herb,0,0,0,7,2
419211,Hordeum bogdanii,Wilensky,no,perennial herb,1,0,0,19,0
419222,Hordeum brevisubulatum,(Trin.) Link,yes,perennial herb,2,0,0,36,5
419358,Hordeum jubatum,L.,yes,annual herb,27,35,1,79,4
419493,Hordeum roshevitzii,Bowden,no,perennial herb,1,0,0,17,0
249319,Hornstedtia hainanensis,T.L.Wu & S.J.Chen,yes,perennial herb,0,0,0,1,1
533033,Amomum tibeticum,"(T.L.Wu & S.J.Chen) X.E.Ye, L.Bai & N.H.Xia",yes,perennial herb,0,0,0,2,1
2853413,Hornungia procumbens,(L.) Hayek,no,annual herb,7,33,1,42,0
2853460,Horsfieldia amygdalina,(Wall.) Warb.,yes,woody,1,0,0,12,3
2853521,Horsfieldia kingii,(Hook.f.) Warb.,yes,woody,0,0,0,9,4
2853821,Hosiea sinensis,(Oliv.) Hemsl. & E.H.Wilson,yes,woody,0,0,0,2,1
278402,Hosta albofarinosa,D.Q.Wang,no,perennial herb,0,0,0,1,0
278412,Hosta clausa,Nakai,yes,perennial herb,12,0,0,3,3
278464,Hosta plantaginea,(Lam.) Asch.,yes,perennial herb,43,4,1,2,6
278507,Hosta ventricosa,Stearn,yes,perennial herb,45,18,1,2,4
117741,Magnolia officinalis,Rehder & E.H.Wilson,yes,woody,18,0,0,4,6
117804,Magnolia rostrata,W.W.Sm.,yes,woody,3,0,0,3,3
385534,Houttuynia cordata,Thunb.,yes,perennial herb,43,17,1,18,5
2853955,Hovenia acerba,Lindl.,yes,woody,1,0,0,9,4
2853957,Hovenia dulcis,Thunb.,yes,woody,56,11,1,12,4
2853968,Hovenia trichocarpa,Chun & Tsiang,yes,woody,1,0,0,3,2
506621,Hoya baishaensis,S.Y.He & P.T.Li,no,NA,0,0,0,2,0
506676,Hoya carnosa,(L.f.) R.Br.,yes,woody,54,3,1,7,5
506692,Hoya chinghungensis,"(Y.Tsiang & P.T.Li) M.G.Gilbert, P.T.Li & W.D.Stevens",yes,perennial herb,0,0,0,4,2
506711,Hoya commutata,M.G.Gilbert & P.T.Li,no,woody,0,0,0,2,0
506715,Hoya cordata,P.T.Li & S.Z.Huang,yes,woody,0,0,0,1,2
506740,Hoya dasyantha,Tsiang,yes,perennial herb,0,0,0,1,1
506794,Hoya fungii,Merr.,yes,woody,2,0,0,5,3
506795,Hoya fusca,Wall.,yes,woody,2,0,0,14,2
506816,Hoya griffithii,Hook.f.,yes,woody,1,0,0,6,2
506852,Hoya jianfenglingensis,Shao Y.He & P.T.Li,no,woody,0,0,0,1,0
506888,Hoya lasiogynostegia,P.T.Li,yes,woody,0,0,0,1,1
507274,Hoya yuennanensis,Hand.-Mazz.,no,woody,0,0,0,1,0
506753,Hoya diversifolia,Blume,yes,woody,6,0,0,14,2
506906,Hoya linearis,Wall. ex D.Don,yes,perennial herb,8,0,0,7,1
506910,Hoya lipoensis,P.T.Li & Z.R.Xu,no,woody,0,0,0,1,0
506917,Hoya longifolia,Wall. ex Wight,yes,woody,6,0,0,9,3
506927,Hoya lyi,H.Lév.,yes,woody,1,0,0,4,2
506958,Hoya mengtzeensis,Y.Tsiang & P.T.Li,yes,perennial herb,0,0,0,3,1
506979,Hoya multiflora,Blume,yes,woody,14,0,0,16,3
506990,Hoya nervosa,Y.Tsiang & P.T.Li,yes,perennial herb,1,0,0,2,1
507028,Hoya ovalifolia,Wight & Arn.,no,woody,1,0,0,2,0
507042,Hoya pandurata,Tsiang,yes,perennial herb,0,0,0,4,2
507082,Hoya polyneura,Hook.f.,yes,woody,5,0,0,7,2
507113,Hoya radicalis,Y.Tsiang & P.T.Li,yes,woody,0,0,0,1,2
507023,Hoya oreogena,Kerr,yes,woody,1,0,0,6,1
507171,Hoya siamica,Craib,no,woody,1,0,0,5,0
507175,Hoya silvatica,Y.Tsiang & P.T.Li,yes,woody,0,0,0,2,2
507208,Hoya thomsonii,Hook.f.,yes,perennial herb,2,0,0,2,2
506805,Hoya globulosa,Hook.f.,yes,woody,4,0,0,10,2
2855039,Humulus lupulus,L.,yes,perennial herb,70,37,1,47,6
2855046,Humulus scandens,(Lour.) Merr.,yes,annual herb,28,39,1,14,5
2855049,Humulus yunnanensis,Hu,yes,perennial herb,0,0,0,1,1
100820,Hunteria zeylanica,(Retz.) Gardner ex Thwaites,yes,woody,6,0,0,16,2
2855060,Huodendron biaristatum,(W.W.Sm.) Rehder,yes,woody,2,0,0,5,2
2855065,Huodendron tibeticum,(J.Anthony) Rehder,yes,woody,3,0,0,4,2
2855067,Huodendron tomentosum,Y.C.Tang ex S.M.Hwang,no,woody,0,0,0,3,0
3275712,Pigea enneasperma,(L.) P.I.Forst.,no,perennial herb,2,7,1,54,0
2925424,Hydnocarpus annamensis,Lescot & Sleumer ex Harwood & B.L.Webber,yes,woody,0,0,0,5,2
2925446,Hydnocarpus hainanensis,(Merr.) Sleumer,yes,woody,0,0,0,4,3
2855591,Hydrangea anomala,D.Don,yes,woody,22,0,0,10,3
2855614,Hydrangea aspera,Buch.-Ham. ex D.Don,yes,woody,31,0,0,9,4
2855620,Hydrangea bretschneideri,Dippel,yes,woody,12,0,0,4,3
2855642,Hydrangea coenobialis,Chun,no,woody,0,0,0,1,0
2855636,Hydrangea chungii,Rehder,no,woody,0,0,0,1,0
2855628,Hydrangea chinensis,Maxim.,yes,woody,8,0,0,6,3
2855651,Hydrangea davidii,Franch.,yes,woody,1,0,0,3,2
2855678,Hydrangea heteromalla,D.Don,yes,woody,25,0,0,7,4
2855674,Hydrangea gracilis,W.T.Wang & M.X.Nie,no,woody,0,0,0,1,0
2855684,Hydrangea hypoglauca,Rehder,no,woody,0,0,0,3,0
2855690,Hydrangea integrifolia,Hayata,no,woody,5,0,0,2,0
2855703,Hydrangea kwangsiensis,Hu,yes,woody,0,0,0,2,2
2855704,Hydrangea kwangtungensis,Merr.,yes,woody,0,0,0,1,1
2855707,Hydrangea lingii,G.Hoo,yes,woody,0,0,0,2,1
2855708,Hydrangea linkweiensis,Chun,no,woody,0,0,0,2,0
2855713,Hydrangea longifolia,Hayata,yes,woody,1,0,0,1,3
2855714,Hydrangea longipes,Franch.,yes,woody,2,0,0,3,2
2855718,Hydrangea macrocarpa,Hand.-Mazz.,no,woody,0,0,0,1,0
2855735,Hydrangea mangshanensis,C.F.Wei,no,woody,0,0,0,1,0
2855754,Hydrangea paniculata,Siebold,yes,woody,72,15,1,7,5
2855777,Hydrangea robusta,Hook.f. & Thomson,yes,woody,6,0,0,8,2
2855782,Hydrangea sargentiana,Rehder,yes,woody,21,0,0,1,2
2855808,Hydrangea strigosa,Rehder,yes,woody,13,0,0,3,2
2855810,Hydrangea stylosa,Hook.f. & Thomson,no,woody,2,0,0,4,0
2855837,Hydrangea xanthoneura,Diels,yes,woody,8,0,0,2,3
2855841,Hydrangea zhewanensis,P.S.Hsu & X.P.Zhang,no,woody,0,0,0,1,0
2855939,Hydrocotyle benguetensis,Elmer,yes,perennial herb,0,4,1,4,1
2855967,Hydrocotyle calcicola,Y.H.Li,yes,perennial herb,0,0,0,1,1
2899930,Hydrocotyle changanensis,X.C.Du & Y.Ren,no,NA,0,0,0,1,0
2856021,Hydrocotyle dichondroides,Makino,no,perennial herb,0,0,0,3,0
2856022,Hydrocotyle dielsiana,H.Wolff,no,perennial herb,0,0,0,1,0
2856090,Hydrocotyle himalaica,P.K.Mukh.,yes,perennial herb,0,0,0,7,1
2856108,Hydrocotyle hookeri,(C.B.Clarke) Craib,no,perennial herb,0,0,0,4,0
2856133,Hydrocotyle javanica,Thunb.,yes,perennial herb,7,0,0,28,3
2856251,Hydrocotyle pseudoconferta,Masam.,yes,perennial herb,0,1,1,3,1
2856274,Hydrocotyle ramiflora,Maxim.,yes,perennial herb,3,2,1,6,1
2856297,Hydrocotyle salwinica,R.H.Shan & S.L.Liou,no,perennial herb,0,0,0,2,0
2856306,Hydrocotyle setulosa,Hayata,no,perennial herb,0,0,0,1,0
2856310,Hydrocotyle sibthorpioides,Lam.,yes,perennial herb,9,30,1,55,3
2856407,Hydrocotyle wilfordii,Maxim.,yes,perennial herb,0,0,0,6,2
2856408,Hydrocotyle wilsonii,Diels ex R.H.Shan & S.L.Liou,no,perennial herb,0,0,0,1,0
2856522,Hydrolea zeylanica,(L.) Vahl,yes,annual herb,2,1,1,22,2
492351,Phalaenopsis marriottiana,(Rchb.f.) Kocyan & Schuit.,yes,perennial herb,6,0,0,8,1
2856702,Hygrophila erecta,(Burm.f.) Hochr.,yes,perennial herb,0,4,1,16,1
2856770,Hygrophila phlomoides,Nees,no,perennial herb,0,0,0,11,0
2856775,Hygrophila pogonocalyx,Hayata,yes,annual herb,0,0,0,1,1
2856776,Hygrophila polysperma,(Roxb.) T.Anderson,yes,annual herb,7,12,1,16,2
2898694,Hygrophila ringens,(L.) R.Br. ex Spreng.,yes,annual herb,1,0,0,26,5
2856885,Hylodesmum densum,(C.Chen & X.J.Cui) H.Ohashi & R.R.Mill,no,perennial herb,0,0,0,2,0
2856889,Hylodesmum laterale,(Schindl.) H.Ohashi & R.R.Mill,yes,perennial herb,0,0,0,8,1
2856890,Hylodesmum laxum,(DC.) H.Ohashi & R.R.Mill,yes,perennial herb,0,0,0,21,2
2856893,Hylodesmum leptopus,(A.Gray ex Benth.) H.Ohashi & R.R.Mill,yes,perennial herb,0,0,0,21,1
2856894,Hylodesmum longipes,(Franch.) H.Ohashi & R.R.Mill,no,perennial herb,0,0,0,2,0
2856895,Hylodesmum menglaense,(C.Chen & X.J.Cui) H.Ohashi & R.R.Mill,yes,perennial herb,0,0,0,1,1
2856897,Hylodesmum oldhamii,(Oliv.) H.Ohashi & R.R.Mill,yes,woody,1,0,0,7,2
2856900,Hylodesmum podocarpum,(DC.) H.Ohashi & R.R.Mill,yes,perennial herb,4,0,0,19,3
2856911,Hylodesmum repandum,(Vahl) H.Ohashi & R.R.Mill,yes,perennial herb,5,0,0,46,1
2856913,Hylodesmum williamsii,(H.Ohashi) H.Ohashi & R.R.Mill,no,perennial herb,0,0,0,6,0
2856924,Hylomecon japonica,(Thunb.) Prantl,yes,perennial herb,16,1,1,4,4
101136,Hylophila nipponica,(Fukuy.) T.P.Lin,no,perennial herb,0,0,0,1,0
2856956,Hylotelephium angustum,(Maxim.) H.Ohba,no,perennial herb,0,0,0,4,0
2856960,Hylotelephium bonnafousii,(Raym.-Hamet) H.Ohba,no,perennial herb,0,0,0,1,0
2856968,Hylotelephium erythrostictum,(Miq.) H.Ohba,yes,perennial herb,16,24,1,8,5
2856971,Hylotelephium ewersii,(Ledeb.) H.Ohba,yes,perennial herb,23,2,1,16,1
2856979,Hylotelephium mingjinianum,(S.H.Fu) H.Ohba,yes,perennial herb,0,0,0,2,1
2856984,Hylotelephium pallescens,(Freyn) H.Ohba,no,perennial herb,2,0,0,13,0
2856994,Hylotelephium sieboldii,(Poit.) H.Ohba,yes,NA,35,0,0,2,3
2856999,Hylotelephium spectabile,(Boreau) H.Ohba,yes,perennial herb,56,6,1,6,5
3236762,Phedimus subcapitatum,(Hayata) S.S.Ying,no,perennial herb,0,0,0,1,0
2857005,Hylotelephium tatarinowii,(Maxim.) H.Ohba,yes,perennial herb,10,0,0,3,1
2857018,Hylotelephium verticillatum,(L.) H.Ohba,yes,perennial herb,3,0,0,10,4
2857023,Hylotelephium viviparum,(Maxim.) H.Ohba,no,perennial herb,1,0,0,3,0
419661,Hymenachne assamica,(Hook.f.) Hitchc.,yes,perennial herb,0,0,0,6,1
419684,Hymenachne patens,L.Liu,no,perennial herb,0,0,0,1,0
101228,Hymenodictyon flaccidum,Wall.,yes,woody,0,0,0,10,2
101244,Hymenodictyon orixense,(Roxb.) Mabb.,yes,woody,11,0,0,13,1
101270,Hymenopyramis cana,Craib,no,woody,0,0,0,4,0
2857441,Hyoscyamus niger,L.,yes,perennial herb,32,41,1,74,4
2857458,Hyoscyamus pusillus,L.,yes,annual herb,10,0,0,19,1
419740,Hyparrhenia diplandra,(Hack.) Stapf,no,perennial herb,0,1,1,38,0
419770,Hyparrhenia griffithii,Bor,no,perennial herb,0,0,0,9,0
419804,Hyparrhenia newtonii,(Hack.) Stapf,yes,perennial herb,0,0,0,26,1
2857501,Hypecoum erectum,L.,no,annual herb,3,0,0,13,0
2857510,Hypecoum leptocarpum,Hook.f. & Thomson,yes,annual herb,2,0,0,13,1
2607462,Hypecoum zhukanum,Lidén,no,annual herb,0,0,0,1,0
514846,Hypericum acmosepalum,N.Robson,yes,woody,3,0,0,2,1
514868,Hypericum addingtonii,N.Robson,no,woody,1,0,0,1,0
514977,Hypericum ascyron,L.,yes,perennial herb,15,0,0,47,4
